id_ip,ratio_active,strength_daily,strength_weekly,max_strength
805691.0,0.12503721345638583,,,
650409.0,0.1926168502530515,,,
1647111.0,0.03423637987496279,,,
828433.0,0.012950282822268532,,,
1554.0,0.16225066984221495,,,
1754276.0,0.012057159869008634,,,
97179.0,0.8754093480202442,0.35688431617246086,0.3900281037629266,0.3900281037629266
1591596.0,0.27895206906817505,,,
479987.0,0.13873176540637094,,,
603147.0,0.10479309318249479,,,
10197.0,0.9998511461744567,0.7355914373679042,0.8220926121784283,0.8220926121784283
76020.0,0.05016373920809765,,,
109544.0,0.9998511461744567,0.5887709057740294,0.6321565537992735,0.6321565537992735
1545824.0,0.00044656147662994937,,,
841082.0,0.22357844596606133,,,
1586204.0,0.002977076510866329,,,
1649931.0,0.010419767788032152,,,
691312.0,0.06832390592438226,,,
29646.0,0.29413515927359335,,,
849787.0,0.003572491813039595,,,
47839.0,0.27448645430187557,,,
1790061.0,0.010419767788032152,,,
346507.0,0.05641559988091694,,,
1803635.0,0.011312890741292051,,,
335577.0,0.1562965168204823,,,
1726723.0,0.009377791009228937,,,
1554168.0,0.020392974099434354,,,
678031.0,0.10732360821673118,,,
1777188.0,0.011610598392378685,,,
565363.0,0.19202143495087823,,,
1532026.0,0.2639178326883001,,,
1629393.0,0.1446859184281036,,,
322161.0,0.0037213456385829114,,,
1609878.0,0.0011908306043465317,,,
450863.0,0.9583209288478713,0.3597217871321571,0.3860148741873226,0.3860148741873226
294385.0,0.0614766299493897,,,
229163.0,0.002232807383149747,,,
1792615.0,0.011164036915748734,,,
284159.0,0.014885382554331646,,,
508635.0,0.5010419767788032,0.36681917486472604,0.3843566497912776,0.3843566497912776
1772718.0,0.01012206013694552,,,
1530904.0,0.0561178922298303,,,
362327.0,0.15808276272700209,,,
1790508.0,0.030961595713009823,,,
471658.0,0.5053587377195594,0.3673852873397221,0.3856554201491351,0.3856554201491351
1772684.0,0.010270913962488836,,,
395063.0,0.2054182792497767,,,
190755.0,0.09571300982435249,,,
1707263.0,0.0126525751711819,,,
777492.0,0.2837153914855612,,,
633752.0,0.030663888061923193,,,
612150.0,0.9605537362310211,0.3774851003867187,0.37333866120424886,0.3774851003867187
91097.0,0.19484965763620124,,,
1806139.0,0.009377791009228937,,,
378191.0,0.15852932420363203,,,
1552198.0,0.0007442691277165823,,,
266980.0,0.5192021434950879,0.33779512450079807,0.3497331787648852,0.3497331787648852
462951.0,0.5875260494194701,0.35117382838151734,0.3535379496200779,0.3535379496200779
1557668.0,0.21673116999106878,,,
14458.0,0.1772849062220899,,,
1570540.0,0.01220601369455195,,,
1792677.0,0.010270913962488836,,,
1776703.0,0.010866329264662102,,,
1771665.0,0.009973206311402203,,,
754486.0,0.07457576659720155,,,
1780853.0,0.007740398928252456,,,
368641.0,0.9840726406668652,0.3705232741354464,0.3684988759016571,0.3705232741354464
845553.0,0.08425126525751712,,,
1808419.0,0.008931229532598988,,,
217937.0,0.13724322715093779,,,
360850.0,0.9604048824054778,0.4159374441110967,0.4468331116722388,0.4468331116722388
488414.0,0.39356951473652874,,,
656543.0,0.14275081869604048,,,
20150.0,0.11521286097052694,,,
520007.0,0.0461446859184281,,,
773216.0,0.04912176242929443,,,
1563719.0,0.20809764810955642,,,
491563.0,0.052396546591247393,,,
1498142.0,0.023518904435844,,,
1727388.0,0.009080083358142305,,,
228029.0,0.11193807680857398,,,
336915.0,0.10866329264662102,,,
1949634.0,0.030812741887466508,,,
20342.0,0.9662101816016672,0.5755105381414274,0.5938464590953249,0.5938464590953249
811972.0,0.12593033640964574,,,
1800201.0,0.01012206013694552,,,
191769.0,0.002232807383149747,,,
20.0,0.9822863947603453,0.3563264333641909,0.38582177822881214,0.38582177822881214
342339.0,0.1592735933313486,,,
1795224.0,0.010568621613575468,,,
195801.0,0.09467103304554927,,,
60027.0,0.9620422744864543,0.44240984014562557,0.4786480000929706,0.4786480000929706
1890333.0,0.25885680261982735,,,
1802574.0,0.009824352485858886,,,
556848.0,0.1781780291753498,,,
783360.0,0.1437927954748437,,,
18579.0,0.12429294432866925,,,
1553485.0,0.03899970229234891,,,
1544651.0,0.546591247395058,0.4158204099507674,0.3819271477409789,0.4158204099507674
1811974.0,0.010419767788032152,,,
520084.0,0.27865436141708844,,,
309720.0,0.06043465317058649,,,
350593.0,0.11833879130693659,,,
766771.0,0.13486156594224472,,,
1800418.0,0.009973206311402203,,,
634367.0,0.20378088716880025,,,
1200.0,0.030068472759749925,,,
15159.0,0.015034236379874963,,,
476311.0,0.13352188151235486,,,
802368.0,0.05805299196189342,,,
137804.0,0.07115212860970527,,,
1777285.0,0.008931229532598988,,,
627210.0,0.07100327478416195,,,
1843143.0,0.12072045251562966,,,
514728.0,0.24903245013396844,,,
142212.0,0.4331646323310509,0.375288980887829,0.4342752306015423,0.4342752306015423
649472.0,0.0497171777314677,,,
38533.0,0.08737719559392676,,,
1527342.0,0.0244120273891039,,,
828566.0,0.0561178922298303,,,
529692.0,0.0958618636498958,,,
1537106.0,0.015480797856504911,,,
740343.0,0.0849955343852337,,,
1637350.0,0.012057159869008634,,,
112174.0,0.1356058350699613,,,
1805148.0,0.010568621613575468,,,
1540670.0,0.011461744566835368,,,
58559.0,0.10925870794879429,,,
479584.0,0.9836260791902351,0.379165578021863,0.36662949709917225,0.379165578021863
467834.0,0.011312890741292051,,,
251908.0,0.1003274784161953,,,
296975.0,0.1256326287585591,,,
1993833.0,0.4982137540934802,0.3592244330148582,0.3626723331791084,0.3626723331791084
97001.0,0.04212563262875856,,,
482423.0,0.5077403989282524,0.3519012612979261,0.3733858706572929,0.3733858706572929
170487.0,0.9873474248288181,0.3643264204708595,0.40769232673246736,0.40769232673246736
1801145.0,0.012057159869008634,,,
156573.0,0.9998511461744567,0.5965574628637513,0.5825968554011205,0.5965574628637513
620676.0,0.09556415599880917,,,
677144.0,0.899821375409348,0.3453589053274958,0.34867025877530344,0.34867025877530344
1582120.0,0.012354867520095266,,,
377112.0,0.2188151235486752,,,
695.0,0.0244120273891039,,,
1639733.0,0.012801428996725216,,,
274101.0,0.0741292051205716,,,
497796.0,0.18413218219708247,,,
1925686.0,0.05031259303364097,,,
638144.0,0.0010419767788032153,,,
210046.0,0.10985412325096755,,,
1794371.0,0.00848466805596904,,,
1490521.0,0.9998511461744567,0.5414436875430934,0.5975527344945506,0.5975527344945506
44252.0,0.9995534385233701,0.44197320934687057,0.47801770789601206,0.47801770789601206
679525.0,0.43822566239952365,0.3973793547502519,0.39543700897865897,0.3973793547502519
134267.0,0.04242334027984519,,,
1811353.0,0.010270913962488836,,,
659213.0,0.9763322417386127,0.4959755041866293,0.5111657117788628,0.5111657117788628
1489157.0,0.01935099732063114,,,
252563.0,0.011908306043465317,,,
1804229.0,0.011461744566835368,,,
212646.0,0.12280440607323609,,,
390980.0,0.08901458767490325,,,
664103.0,0.23027686811551057,,,
557088.0,0.20125037213456387,,,
1618526.0,0.010270913962488836,,,
1196.0,0.7142006549568324,0.36000102561502223,0.35387861174500057,0.36000102561502223
1566743.0,0.03587377195593927,,,
524623.0,0.00029770765108663293,,,
53715.0,0.19752902649598095,,,
67484.0,0.9846680559690384,0.3620620130828931,0.395165853001755,0.395165853001755
570613.0,0.15838047037808872,,,
426653.0,0.001935099732063114,,,
92511.0,0.8858291158082763,0.36312339074342814,0.36089361903107875,0.36312339074342814
41990.0,0.9924084548972909,0.34847940905669206,0.3711282236153074,0.3711282236153074
1584685.0,0.0005954153021732659,,,
1703379.0,0.011164036915748734,,,
195100.0,0.9953855314081572,0.36108068720720465,0.3654579038983111,0.3654579038983111
1626484.0,0.5488240547782078,0.36998251021016226,0.37319881699444957,0.37319881699444957
1640670.0,0.010419767788032152,,,
1812226.0,0.009973206311402203,,,
379493.0,0.9995534385233701,0.36327885617079814,0.36723425493400297,0.36723425493400297
215374.0,0.4365882703185472,0.3573472438270969,0.37340387734033476,0.37340387734033476
1592521.0,0.010270913962488836,,,
10409.0,0.23891038999702294,,,
1555981.0,0.296814528133373,,,
1859462.0,0.03959511759452218,,,
650373.0,0.41574873474248286,0.4196093652942886,0.38770443946015565,0.4196093652942886
1037.0,0.007889252753795772,,,
6184.0,0.013396844298898482,,,
85341.0,0.19231914260196487,,,
97079.0,0.7101816016671628,0.5703664027731001,0.5786895775614406,0.5786895775614406
1811876.0,0.012950282822268532,,,
254996.0,0.15957130098243524,,,
547843.0,0.2670437630247097,,,
1785183.0,0.010717475439118785,,,
724301.0,0.003274784161952962,,,
309074.0,0.0014885382554331646,,,
652805.0,0.0008931229532598987,,,
327749.0,0.31036022625781484,,,
1801944.0,0.008931229532598988,,,
14471.0,0.0596903840428699,,,
770926.0,0.3977374218517416,,,
318162.0,0.14319738017267045,,,
617379.0,0.7636201250372134,0.348855329021285,0.3582052261839216,0.3582052261839216
1624160.0,0.5858886573384936,0.3557533591034876,0.32319828456610866,0.3557533591034876
479898.0,0.09601071747543911,,,
737053.0,0.16775826138731764,,,
483796.0,0.947305745757666,0.3745403219421526,0.36137361951646063,0.3745403219421526
1806142.0,0.008633521881512354,,,
625121.0,0.1762429294432867,,,
488877.0,0.4230425721941054,0.3656551043485702,0.38187077059174424,0.38187077059174424
473818.0,0.9864543018755582,0.35629589359589775,0.38255016165650724,0.38255016165650724
732496.0,0.12727002083953556,,,
1743984.0,0.011610598392378685,,,
1776695.0,0.010866329264662102,,,
385558.0,0.21494492408454896,,,
1603777.0,0.0008931229532598987,,,
132509.0,0.9602560285799345,0.3334690860924938,0.3713704281022153,0.3713704281022153
650976.0,0.11015183090205419,,,
35210.0,0.996278654361417,0.39304258168157113,0.3796079640020996,0.39304258168157113
696037.0,0.05090800833581423,,,
1670492.0,0.3122953259898779,,,
1489667.0,0.0008931229532598987,,,
1814391.0,0.011610598392378685,,,
1594338.0,0.011015183090205419,,,
1579517.0,0.009973206311402203,,,
1616299.0,0.0013396844298898482,,,
1799087.0,0.011461744566835368,,,
407623.0,0.04659124739505805,,,
429754.0,0.051503423637987496,,,
1513927.0,0.0007442691277165823,,,
1786188.0,0.011461744566835368,,,
477964.0,0.0007442691277165823,,,
1730925.0,0.009973206311402203,,,
1793924.0,0.00922893718368562,,,
423393.0,0.04688895504614469,,,
338309.0,0.9480500148853825,0.47906568005548633,0.48038758814885707,0.48038758814885707
635778.0,0.14870497171777314,,,
776124.0,0.034682941351592736,,,
21756.0,0.05596903840428699,,,
307400.0,0.5942244715689193,0.5923604845750601,0.6433406719760995,0.6433406719760995
1531823.0,0.022923489133670736,,,
294201.0,0.1364989580232212,,,
773340.0,0.20125037213456387,,,
1714479.0,0.009824352485858886,,,
682759.0,0.055373623102113724,,,
1732844.0,0.010717475439118785,,,
378824.0,0.16835367668949092,,,
184652.0,0.06326287585590949,,,
112980.0,0.004019053289669544,,,
657258.0,0.11908306043465317,,,
381203.0,0.12161357546888955,,,
316980.0,0.028877642155403394,,,
125740.0,0.9449240845489729,0.3447289413483593,0.3411879254809935,0.3447289413483593
474746.0,0.0020839535576064306,,,
15907.0,0.026198273295623697,,,
1772016.0,0.008633521881512354,,,
612051.0,0.8889550461446859,0.361809774424936,0.36245818759687953,0.36245818759687953
1702900.0,0.009973206311402203,,,
1573838.0,0.19365882703185472,,,
1780960.0,0.01012206013694552,,,
398874.0,0.0787436737124144,,,
1776052.0,0.010717475439118785,,,
837876.0,0.10657933908901458,,,
1490141.0,0.017564751414111342,,,
433920.0,0.9160464423935695,0.4196185516146843,0.41955411234167306,0.4196185516146843
133643.0,0.06847275974992557,,,
666113.0,0.01428996725215838,,,
389884.0,0.09124739505805299,,,
155199.0,0.14126228044060732,,,
715837.0,0.19291455790413814,,,
1560084.0,0.0005954153021732659,,,
1754541.0,0.46725215838047035,0.35879423136011945,0.37666286401430515,0.37666286401430515
411372.0,0.0596903840428699,,,
1779305.0,0.00967549866031557,,,
475413.0,0.008931229532598988,,,
685925.0,0.10791902351890444,,,
625257.0,0.01935099732063114,,,
11212.0,0.467996427508187,0.792655534274405,0.8289800635201154,0.8289800635201154
1630552.0,0.010419767788032152,,,
138149.0,0.09511759452217922,,,
606017.0,0.3663292646621018,,,
513511.0,0.11625483774933015,,,
1502881.0,0.004167907115212861,,,
748237.0,0.12220899077106281,,,
173223.0,0.07293837451622506,,,
149504.0,0.9495385531408157,0.35015519540060225,0.38621813315899134,0.38621813315899134
42844.0,0.2567728490622209,,,
1781759.0,0.00922893718368562,,,
665198.0,0.1655254540041679,,,
1793782.0,0.00922893718368562,,,
714127.0,0.19321226555522478,,,
808002.0,0.03378981839833284,,,
1494615.0,0.02366775826138732,,,
1567704.0,0.014438821077701697,,,
206936.0,0.04584697826734147,,,
143940.0,0.016671628460851445,,,
43611.0,0.9139624888359631,0.3653687899074266,0.40284341434780335,0.40284341434780335
594145.0,0.37749330157785055,,,
78134.0,0.9742482881810063,0.4033173373926896,0.3968828580176246,0.4033173373926896
607197.0,0.208841917237273,,,
772087.0,0.10151830902054183,,,
89256.0,0.0008931229532598987,,,
170329.0,0.27880321524263174,,,
1808388.0,0.00922893718368562,,,
828022.0,0.04346531705864841,,,
1578084.0,0.0020839535576064306,,,
720439.0,0.21181899374813934,,,
355960.0,0.011759452217922,,,
1536107.0,0.051801131289074126,,,
159656.0,0.19931527240250074,,,
1569842.0,0.021732658529324204,,,
237694.0,0.07398035129502828,,,
807503.0,0.09973206311402202,,,
272968.0,0.11908306043465317,,,
178.0,0.13143792795474843,,,
1595118.0,0.023816612086930634,,,
118055.0,0.0017862459065197975,,,
189220.0,0.08172075022328074,,,
266362.0,0.0506103006847276,,,
405441.0,0.8736231021137243,0.5170607183259732,0.5833693599509724,0.5833693599509724
725441.0,0.16626972313188448,,,
96345.0,0.1364989580232212,,,
1541134.0,0.007740398928252456,,,
1523377.0,0.0055075915451027095,,,
